order_id,order_date,region,state,product,category,sub_category,customer_name,sales,profit
CA-2017-147207,2017-01-02,Central,Texas,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,Trudy Schmidt,372.144,27.9108
CA-2017-137631,2017-04-28,South,Florida,Samsung Galaxy S4 Mini,Technology,Phones,Janet Lee,751.984,84.5982
CA-2017-157273,2017-01-30,West,Washington,Mitel 5320 IP Phone VoIP phone,Technology,Phones,Sam Zeldin,604.768,60.4768
CA-2014-109918,2014-09-07,West,California,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,Lisa Ryan,27.36,7.3872
CA-2014-109918,2014-09-07,West,California,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Lisa Ryan,20.56,9.6632
CA-2014-109918,2014-09-07,West,California,Avery Legal 4-Ring Binder,Office Supplies,Binders,Lisa Ryan,83.92,31.47
CA-2016-118745,2016-06-11,West,California,Bretford Rectangular Conference Table Tops,Furniture,Tables,Seth Vernon,902.712,33.8517
CA-2016-163972,2016-10-17,West,California,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,Michael Granlund,120.666,21.294
CA-2014-165393,2014-12-27,Central,Texas,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,Nathan Cano,4.984,-8.4728
CA-2016-113726,2016-11-24,West,Washington,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,Steve Carroll,82.26,33.7266
CA-2016-152940,2016-11-10,West,California,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,Rose O'Brian,29.74,4.461
CA-2015-158701,2015-01-05,West,California,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,James Lanier,87.36,23.5872
CA-2015-158701,2015-01-05,West,California,Fellowes Binding Cases,Office Supplies,Binders,James Lanier,56.16,17.55
CA-2017-156272,2017-03-21,South,Florida,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Pauline Webber,64.384,8.048
CA-2015-162964,2015-11-12,Central,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,Monica Federle,64.784,-14.5764
CA-2015-162964,2015-11-12,Central,Texas,Xerox 1957,Office Supplies,Paper,Monica Federle,15.552,5.6376
CA-2015-162964,2015-11-12,Central,Texas,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,Monica Federle,223.888,69.965
CA-2014-103527,2014-09-09,Central,Illinois,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,Chris Cortes,10.896,3.405
CA-2016-134544,2016-03-17,West,California,i.Sound Portable Power - 8000 mAh,Technology,Phones,Anna Chung,84.784,-20.1362
CA-2016-163048,2016-02-08,Central,Texas,Harbour Creations Steel Folding Chair,Furniture,Chairs,Mark Haberlin,241.5,0.0
CA-2016-145135,2016-11-26,East,Connecticut,Micropad Numeric Keypads,Technology,Accessories,Cynthia Delaney,59.97,14.9925
CA-2016-145135,2016-11-26,East,Connecticut,Xerox 1959,Office Supplies,Paper,Cynthia Delaney,13.36,6.4128
CA-2017-137582,2017-09-04,West,California,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Cynthia Voltz,11.808,4.1328
CA-2015-149601,2015-05-28,East,Connecticut,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Trudy Brown,16.24,2.436
CA-2015-149601,2015-05-28,East,Connecticut,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,Trudy Brown,77.55,21.714
CA-2014-139423,2014-11-01,East,New Jersey,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Deirdre Greer,76.12,22.0748
CA-2016-102596,2016-12-27,East,Ohio,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Ross DeVincentis,17.184,6.2292
CA-2017-153227,2017-12-04,West,California,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Chris Selesnick,11.76,5.7624
CA-2017-110625,2017-12-23,East,Connecticut,DAX Wood Document Frame,Furniture,Furnishings,Julia Barnett,27.46,9.8856
CA-2016-142594,2016-12-01,East,Massachusetts,Jensen SMPS-640 - speaker phone,Technology,Phones,Eva Jacobs,137.94,35.8644
CA-2016-142594,2016-12-01,East,Massachusetts,"Executive Impressions 14""",Furniture,Furnishings,Eva Jacobs,111.15,48.906
CA-2016-142594,2016-12-01,East,Massachusetts,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Eva Jacobs,901.95,297.6435
CA-2016-142594,2016-12-01,East,Massachusetts,Chromcraft Round Conference Tables,Furniture,Tables,Eva Jacobs,366.009,-47.0583
CA-2014-152254,2014-06-30,South,North Carolina,Xerox 1913,Office Supplies,Paper,Brian DeCherney,310.688,108.7408
US-2014-120236,2014-09-03,Central,Texas,GBC VeloBinder Strips,Office Supplies,Binders,Mathew Reese,7.68,-11.52
CA-2017-120061,2017-11-02,East,Ohio,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Sharelle Roach,155.372,-35.5136
CA-2015-133837,2015-04-13,West,Arizona,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,Thea Hendricks,10.744,0.8058
CA-2015-110814,2015-12-05,East,New York,Avery Arch Ring Binders,Office Supplies,Binders,Brian Derr,232.4,78.435
CA-2015-110814,2015-12-05,East,New York,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,Brian Derr,164.646,12.8058
CA-2015-110814,2015-12-05,East,New York,Xerox 188,Office Supplies,Paper,Brian Derr,22.68,11.1132
CA-2016-154067,2016-02-01,West,California,Xerox 1883,Office Supplies,Paper,Suzanne McNair,105.52,48.5392
CA-2017-140480,2017-07-08,East,Delaware,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,Harold Engle,83.92,5.8744
CA-2017-140480,2017-07-08,East,Delaware,Maxell 4.7GB DVD-R,Technology,Accessories,Harold Engle,141.9,58.179
CA-2017-140480,2017-07-08,East,Delaware,Tensor Track Tree Floor Lamp,Furniture,Furnishings,Harold Engle,39.98,9.1954
CA-2017-140480,2017-07-08,East,Delaware,Newell 325,Office Supplies,Art,Harold Engle,28.91,8.673
CA-2017-140480,2017-07-08,East,Delaware,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Harold Engle,174.95,45.487
CA-2015-134082,2015-12-11,West,California,GBC Recycled Grain Textured Covers,Office Supplies,Binders,Jim Kriz,110.528,38.6848
CA-2016-130820,2016-11-15,South,North Carolina,Hon Racetrack Conference Tables,Furniture,Tables,Odella Nelson,630.024,-199.5076
CA-2016-159765,2016-05-09,South,Virginia,4009 Highlighters by Sanford,Office Supplies,Art,Thea Hendricks,27.86,9.1938
CA-2017-132290,2017-03-10,Central,Texas,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Maribeth Dona,933.408,-173.3472
CA-2016-147109,2016-12-17,Central,Texas,Xerox 214,Office Supplies,Paper,Adam Hart,51.84,18.144
CA-2016-147109,2016-12-17,Central,Texas,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,Adam Hart,165.6,-6.21
CA-2017-107265,2017-04-06,Central,Iowa,Easy-staple paper,Office Supplies,Paper,Max Ludwig,106.32,49.9704
CA-2017-118199,2017-05-09,West,Washington,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,Laurel Beltran,147.92,46.225
CA-2017-118199,2017-05-09,West,Washington,Home/Office Personal File Carts,Office Supplies,Storage,Laurel Beltran,104.28,26.07
CA-2017-118199,2017-05-09,West,Washington,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Laurel Beltran,286.85,63.107
CA-2017-118199,2017-05-09,West,Washington,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Laurel Beltran,66.96,2.6784
CA-2017-118199,2017-05-09,West,Washington,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Laurel Beltran,199.98,87.9912
CA-2017-150091,2017-10-12,East,New Jersey,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Nora Paige,45.0,4.95
CA-2017-150091,2017-10-12,East,New Jersey,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Nora Paige,17.9,8.771
CA-2017-150091,2017-10-12,East,New Jersey,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,Nora Paige,40.48,17.4064
CA-2017-150091,2017-10-12,East,New Jersey,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,Nora Paige,2154.9,129.294
CA-2016-137652,2016-08-28,East,Ohio,GBC VeloBinder Strips,Office Supplies,Binders,Edward Becker,18.432,-12.288
CA-2015-128356,2015-10-02,West,Colorado,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,Resi Pölking,10.944,0.9576
CA-2017-167017,2017-11-23,Central,Michigan,Staple remover,Office Supplies,Supplies,Dan Campbell,4.36,0.1744
US-2017-132220,2017-11-12,West,Arizona,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Don Jones,62.352,-10.9116
CA-2016-118129,2016-12-19,East,Pennsylvania,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,Clay Ludtke,303.92,-30.392
US-2014-113124,2014-03-30,Central,Minnesota,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,Nat Carroll,129.3,6.465
CA-2017-155621,2017-11-08,East,Maryland,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,Kean Nguyen,274.2,112.422
US-2014-127635,2014-09-14,Central,Texas,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,Scott Cohen,6.048,-1.3608
US-2014-127635,2014-09-14,Central,Texas,Xerox 1900,Office Supplies,Paper,Scott Cohen,6.848,2.14
US-2014-127635,2014-09-14,Central,Texas,Stacking Trays by OIC,Furniture,Furnishings,Scott Cohen,9.96,-6.723
US-2014-127635,2014-09-14,Central,Texas,Trimflex Flexible Post Binders,Office Supplies,Binders,Scott Cohen,8.552,-13.6832
CA-2015-151470,2015-09-20,West,Nevada,Wilson Jones Impact Binders,Office Supplies,Binders,Anne McFarland,45.584,16.5242
CA-2015-112823,2015-12-10,East,Ohio,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Ryan Akin,25.488,4.4604
CA-2014-108861,2014-05-28,West,Washington,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Magdelene Morse,136.96,51.36
CA-2017-114370,2017-03-14,Central,Illinois,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,Brad Norvell,49.616,4.9616
CA-2016-158302,2016-12-08,East,Ohio,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Julia Barnett,10.584,3.4398
CA-2017-145779,2017-05-06,West,Arizona,Xerox 1883,Office Supplies,Paper,Doug Bickford,84.416,27.4352
US-2016-155173,2016-03-06,East,Pennsylvania,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Julia Barnett,431.94,-71.99
US-2016-155173,2016-03-06,East,Pennsylvania,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,Julia Barnett,2.043,-1.4982
US-2016-155173,2016-03-06,East,Pennsylvania,Grandstream GXP1160 VoIP phone,Technology,Phones,Julia Barnett,68.238,-12.5103
CA-2017-125451,2017-10-23,East,Rhode Island,KI Adjustable-Height Table,Furniture,Tables,Adam Hart,240.744,-13.7568
CA-2017-125451,2017-10-23,East,Rhode Island,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,Adam Hart,35.0,14.7
CA-2017-125451,2017-10-23,East,Rhode Island,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Adam Hart,210.68,50.5632
CA-2017-125451,2017-10-23,East,Rhode Island,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Adam Hart,637.896,-127.5792
CA-2017-125451,2017-10-23,East,Rhode Island,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,Adam Hart,43.44,21.2856
CA-2017-125451,2017-10-23,East,Rhode Island,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,Adam Hart,2.22,0.666
CA-2014-131387,2014-04-28,West,California,Samsung Galaxy Mega 6.3,Technology,Phones,Arianne Irving,1679.96,125.997
CA-2016-125087,2016-04-18,Central,Texas,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Thea Hudgings,344.372,-93.4724
CA-2016-125087,2016-04-18,Central,Texas,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,Thea Hudgings,1554.936,77.7468
CA-2016-125087,2016-04-18,Central,Texas,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Thea Hudgings,127.88,-67.137
CA-2016-154081,2016-05-22,West,California,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,Jim Epp,222.384,22.2384
US-2017-118556,2017-05-28,Central,Illinois,"Global Task Chair, Black",Furniture,Chairs,Tiffany House,106.869,-29.0073
US-2017-118556,2017-05-28,Central,Illinois,Storex Dura Pro Binders,Office Supplies,Binders,Tiffany House,3.564,-6.237
CA-2014-126200,2014-08-25,Central,Texas,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,Joe Elijah,25.68,-39.804
CA-2014-126200,2014-08-25,Central,Texas,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,Joe Elijah,12.384,-19.8144
CA-2014-146500,2014-08-30,East,Connecticut,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,Annie Thurman,25.3,11.891
CA-2014-146500,2014-08-30,East,Connecticut,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Annie Thurman,95.94,9.594
CA-2015-169537,2015-09-03,Central,Michigan,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,John Huston,7.5,3.6
CA-2014-100881,2014-03-28,West,New Mexico,AT&T TR1909W,Technology,Phones,Daniel Raglin,302.376,22.6782
CA-2015-144043,2015-05-10,West,Colorado,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Alan Barnes,46.688,-2.918
CA-2015-116512,2015-04-09,East,New York,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Mick Crebagga,17.94,3.0498
CA-2015-101000,2015-04-09,East,Connecticut,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,Ivan Gibson,370.14,144.3546
CA-2016-168557,2016-09-19,West,California,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,Frank Hawley,8.928,3.1248
US-2016-164196,2016-11-11,Central,Indiana,Balt Solid Wood Round Tables,Furniture,Tables,Alejandro Savely,2678.94,241.1046
US-2017-132031,2017-04-23,South,Tennessee,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Parhena Norris,387.136,-14.5176
US-2017-132031,2017-04-23,South,Tennessee,Maxell 4.7GB DVD-R,Technology,Accessories,Parhena Norris,45.408,11.9196
US-2017-132031,2017-04-23,South,Tennessee,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Parhena Norris,77.952,-11.6928
US-2017-132031,2017-04-23,South,Tennessee,Avery 496,Office Supplies,Labels,Parhena Norris,3.0,1.05
CA-2015-169733,2015-10-22,South,Florida,Eldon Simplefile Box Office,Office Supplies,Storage,Gene McClure,9.952,0.9952
CA-2017-169404,2017-04-09,East,Pennsylvania,Tuf-Vin Binders,Office Supplies,Binders,Noah Childs,37.896,-29.0536
CA-2017-169404,2017-04-09,East,Pennsylvania,Xerox 1893,Office Supplies,Paper,Noah Childs,65.584,23.7742
CA-2017-134880,2017-10-27,West,Arizona,Xerox 1882,Office Supplies,Paper,Tamara Willingham,44.784,16.2342
CA-2015-145758,2015-10-30,East,New York,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,Barry Französisch,1035.8,269.308
CA-2017-158736,2017-12-18,West,California,Newell 335,Office Supplies,Art,Tonja Turnell,5.76,1.6704
US-2016-119270,2016-03-12,West,California,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,Scot Wooten,19.98,8.991
CA-2014-109890,2014-07-21,Central,Nebraska,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,Patrick Gardner,35.98,10.0744
CA-2016-138583,2016-05-24,East,Pennsylvania,BIC Liqua Brite Liner,Office Supplies,Art,Dennis Pardue,16.656,3.3312
US-2017-118535,2017-02-11,East,New York,Avery 473,Office Supplies,Labels,Don Jones,20.7,9.936
CA-2016-126284,2016-09-20,Central,Michigan,GBC Poly Designer Binding Covers,Office Supplies,Binders,Edward Nazzal,83.7,41.013
CA-2017-142391,2017-09-24,West,Washington,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Philip Brown,199.8,71.928
CA-2017-124716,2017-03-27,West,California,Xerox 1982,Office Supplies,Paper,Brendan Dodson,45.68,21.0128
CA-2017-124716,2017-03-27,West,California,Xerox 1913,Office Supplies,Paper,Brendan Dodson,110.96,53.2608
CA-2017-124716,2017-03-27,West,California,Unpadded Memo Slips,Office Supplies,Paper,Brendan Dodson,11.94,5.97
CA-2016-158841,2016-02-02,South,Virginia,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,Sanjit Engle,8749.95,2799.984
CA-2016-158841,2016-02-02,South,Virginia,Presstex Flexible Ring Binders,Office Supplies,Binders,Sanjit Engle,36.4,18.2
CA-2016-158841,2016-02-02,South,Virginia,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,Sanjit Engle,18.69,7.1022
CA-2017-106824,2017-07-07,West,California,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,Annie Thurman,5.94,0.1188
CA-2015-109190,2015-10-23,Central,Texas,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,Craig Carroll,60.736,20.4984
CA-2015-109190,2015-10-23,Central,Texas,Canon PC-428 Personal Copier,Technology,Copiers,Craig Carroll,479.976,161.9919
CA-2015-109190,2015-10-23,Central,Texas,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Craig Carroll,6.08,-10.336
CA-2016-143154,2016-12-02,West,Colorado,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,Alan Schoenberger,165.6,-6.21
CA-2014-169061,2014-03-05,East,New York,Newell 345,Office Supplies,Art,Aimee Bixby,59.52,15.4752
CA-2014-169061,2014-03-05,East,New York,Logitech Wireless Gaming Headset G930,Technology,Accessories,Aimee Bixby,479.97,177.5889
CA-2014-169061,2014-03-05,East,New York,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Aimee Bixby,18.62,5.3998
CA-2014-169061,2014-03-05,East,New York,GBC Wire Binding Combs,Office Supplies,Binders,Aimee Bixby,49.632,16.7508
CA-2014-169061,2014-03-05,East,New York,Xerox 1891,Office Supplies,Paper,Aimee Bixby,97.82,45.9754
CA-2015-102316,2015-03-01,West,California,Square Credit Card Reader,Technology,Phones,Dave Hallsten,15.984,1.1988
CA-2015-102316,2015-03-01,West,California,Global Deluxe Steno Chair,Furniture,Chairs,Dave Hallsten,184.752,-20.7846
CA-2014-164903,2014-02-20,West,California,Xerox 204,Office Supplies,Paper,Steven Roelle,12.96,6.2208
CA-2016-109400,2016-05-02,Central,Texas,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Nick Radford,366.744,-110.0232
CA-2016-130400,2016-03-08,Central,Texas,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Sanjit Jacobs,8.856,-14.1696
CA-2016-130400,2016-03-08,Central,Texas,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,Sanjit Jacobs,27.96,8.388
CA-2016-130400,2016-03-08,Central,Texas,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,Sanjit Jacobs,146.352,49.3938
CA-2015-135853,2015-12-11,Central,Michigan,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,Cynthia Arntzen,175.23,61.3305
CA-2015-135853,2015-12-11,Central,Michigan,BlackBerry Q10,Technology,Phones,Cynthia Arntzen,125.99,31.4975
CA-2015-135853,2015-12-11,Central,Michigan,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,Cynthia Arntzen,23.0,10.35
CA-2016-103359,2016-12-22,East,New York,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Lena Creighton,25.584,8.9544
CA-2016-144645,2016-02-02,Central,Texas,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,Noel Staavos,73.784,-77.4732
CA-2017-141614,2017-06-05,South,Florida,Xerox 227,Office Supplies,Paper,Noel Staavos,20.736,7.2576
CA-2015-122168,2015-08-21,South,Kentucky,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Henry Goldwyn,17.52,8.2344
CA-2015-122168,2015-08-21,South,Kentucky,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,Henry Goldwyn,35.76,10.0128
CA-2016-132899,2016-04-07,East,New York,Newell 322,Office Supplies,Art,Sarah Foster,3.64,0.9828
CA-2017-149720,2017-06-04,Central,Texas,Nu-Dell Executive Frame,Furniture,Furnishings,Erin Mull,30.336,-17.4432
CA-2017-118003,2017-12-04,East,New Jersey,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,Doug O'Connell,12.99,1.5588
CA-2017-118003,2017-12-04,East,New Jersey,"Global Value Steno Chair, Gray",Furniture,Chairs,Doug O'Connell,182.22,45.555
CA-2017-118003,2017-12-04,East,New Jersey,Global Low Back Tilter Chair,Furniture,Chairs,Doug O'Connell,302.94,18.1764
CA-2016-141887,2016-01-11,East,Ohio,Ultra Door Push Plate,Furniture,Furnishings,Mark Packer,54.992,8.9362
US-2016-160206,2016-04-01,Central,Wisconsin,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,Muhammed Yedwab,12.99,0.2598
CA-2017-133074,2017-09-21,West,California,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Doug Bickford,55.86,27.93
CA-2017-161172,2017-03-16,East,Ohio,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,Susan Pistek,44.376,-7.396
CA-2017-161172,2017-03-16,East,Ohio,Nu-Dell Oak Frame,Furniture,Furnishings,Susan Pistek,51.264,7.6896
CA-2017-161172,2017-03-16,East,Ohio,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Susan Pistek,5.193,-3.462
CA-2017-161172,2017-03-16,East,Ohio,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Susan Pistek,159.984,43.9956
CA-2017-161172,2017-03-16,East,Ohio,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,Susan Pistek,54.224,3.389
CA-2017-137624,2017-11-10,West,California,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,Maria Etezadi,241.424,-36.2136
CA-2016-156748,2016-11-30,Central,Michigan,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,Bruce Stewart,33.36,16.68
CA-2016-156748,2016-11-30,Central,Michigan,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper,Bruce Stewart,13.76,6.3296
CA-2016-156748,2016-11-30,Central,Michigan,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Bruce Stewart,496.86,24.843
CA-2016-156748,2016-11-30,Central,Michigan,High-Back Leather Manager's Chair,Furniture,Chairs,Bruce Stewart,389.97,35.0973
CA-2015-169677,2015-01-13,South,Georgia,Avery 508,Office Supplies,Labels,Karen Seio,9.82,4.8118
US-2014-163146,2014-05-16,West,California,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Cindy Chapman,56.4,3.384
CA-2015-157343,2015-06-07,East,Pennsylvania,Aluminum Screw Posts,Office Supplies,Binders,Harold Dahlen,18.312,-12.208
CA-2015-157343,2015-06-07,East,Pennsylvania,Xerox 200,Office Supplies,Paper,Harold Dahlen,25.92,9.072
CA-2015-157343,2015-06-07,East,Pennsylvania,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Harold Dahlen,8.016,1.002
CA-2017-147354,2017-03-09,West,California,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,Karl Braun,479.984,59.998
CA-2017-147354,2017-03-09,West,California,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,Karl Braun,30.84,9.6375
CA-2015-157287,2015-12-22,East,Pennsylvania,"Tennsco Lockers, Sand",Office Supplies,Storage,Harold Ryan,33.568,1.6784
CA-2015-157287,2015-12-22,East,Pennsylvania,Harbour Creations Steel Folding Chair,Furniture,Chairs,Harold Ryan,422.625,0.0
CA-2014-137575,2014-08-06,East,New York,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Trudy Brown,199.98,83.9916
CA-2016-119074,2016-03-27,South,Georgia,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,David Smith,20.24,8.7032
CA-2016-119074,2016-03-27,South,Georgia,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,David Smith,39.92,11.1776
CA-2016-119074,2016-03-27,South,Georgia,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,David Smith,32.54,15.9446
CA-2015-149566,2015-12-05,West,California,Memorex Micro Travel Drive 8 GB,Technology,Accessories,George Bell,39.0,17.55
CA-2015-149566,2015-12-05,West,California,Avery 488,Office Supplies,Labels,George Bell,12.6,6.048
CA-2015-126186,2015-09-11,West,Colorado,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,George Bell,24.64,4.004
CA-2015-121132,2015-07-17,Central,Texas,Avery 479,Office Supplies,Labels,Victoria Brennan,6.264,2.0358
CA-2015-121132,2015-07-17,Central,Texas,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,Victoria Brennan,14.432,3.4276
CA-2014-140473,2014-05-30,Central,Illinois,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,Mark Cousins,719.976,134.9955
US-2017-102904,2017-11-13,South,Alabama,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories,Cassandra Brandow,239.92,23.992
CA-2016-102092,2016-12-09,South,Virginia,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,Paul MacIntyre,1056.86,158.529
CA-2015-117884,2015-03-22,South,Florida,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Debra Catini,447.944,89.5888
CA-2015-117884,2015-03-22,South,Florida,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Debra Catini,150.408,-33.8418
CA-2016-132829,2016-12-23,Central,Texas,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,Laura Armstrong,453.576,39.6879
